web-scraper-order,web-scraper-start-url,answers,pagination,pagination-href,clues
"1616688008-173705","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FOOTIEPAJAMAS","","",""
"1616688008-173950","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","They're made of mins. : HRS"
"1616688017-173985","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GRAINY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173709","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DAN","","",""
"1616688017-174003","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TALENTS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173906","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","They can blow a lot of hot air : VENTS"
"1616688017-174161","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Carver's tool : RASP"
"1616688017-174079","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174110","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","19"
"1616688017-174169","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","2"
"1616688017-174221","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","41"
"1616688017-173988","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173993","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TIL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173976","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173797","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174035","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173948","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Cleansed (of) : RID"
"1616688017-174067","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173805","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Catch : NAB"
"1616688008-173884","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Silk center of India : ASSAM"
"1616688017-174085","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173991","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PRURIENT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174219","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","40"
"1616688008-173840","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","42"
"1616688008-173661","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SAABS","","",""
"1616688008-173767","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174078","https://www.xwordinfo.com/Crossword?date=03/24/2021",": INABIT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173927","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","46"
"1616688017-174154","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","53"
"1616688008-173745","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173724","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173892","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Spinning : AREEL"
"1616688017-174175","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","5"
"1616688008-173796","https://www.xwordinfo.com/Crossword?date=03/24/2021",": JANIE","","",""
"1616688008-173888","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Tre x due : SEI"
"1616688008-173811","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Is that ___?"" : ALL"
"1616688008-173676","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173665","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ALL","","",""
"1616688017-174145","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] : ANIMOSITY"
"1616688008-173759","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174074","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TRY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173881","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","5"
"1616688017-174183","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","9"
"1616688008-173729","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174179","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","7"
"1616688008-173886","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Comic strip antagonist with massive arms : BLUTO"
"1616688017-174168","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Boxer's mitt? : PAW"
"1616688017-174021","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SLAY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174087","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173941","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","54"
"1616688008-173664","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173728","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NASA","","",""
"1616688017-174064","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PRISONERS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174155","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] : COURTEOUS"
"1616688017-174212","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Supercomputing pioneer Seymour : CRAY"
"1616688008-173900","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Wine dregs : LEES"
"1616688008-173765","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174105","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Standing above : ATOP"
"1616688017-174200","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Director Nicolas : ROEG"
"1616688017-173962","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174108","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","17"
"1616688008-173868","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","67"
"1616688017-173987","https://www.xwordinfo.com/Crossword?date=03/24/2021",": COARSE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173713","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ENDS","","",""
"1616688017-174029","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173815","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Diva's delivery : ARIA"
"1616688008-173798","https://www.xwordinfo.com/Crossword?date=03/24/2021",": VAPE","","",""
"1616688017-174143","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Brouhaha : STIR"
"1616688008-173855","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Judo ranking : DAN"
"1616688017-173997","https://www.xwordinfo.com/Crossword?date=03/24/2021",": STIR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174098","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","5"
"1616688008-173880","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","___ Paulo : SAO"
"1616688008-173816","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","17"
"1616688008-173711","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RSVP","","",""
"1616688017-174117","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Ancient Indo-European : ARYAN"
"1616688008-173782","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIX","","",""
"1616688008-173949","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","63"
"1616688017-174241","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","57"
"1616688008-173831","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Goodness gracious!"" : EGAD"
"1616688008-173707","https://www.xwordinfo.com/Crossword?date=03/24/2021",": IMNEXT","","",""
"1616688008-173828","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","27"
"1616688008-173921","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","39"
"1616688017-174137","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] : PRURIENT"
"1616688008-173746","https://www.xwordinfo.com/Crossword?date=03/24/2021",": AREEL","","",""
"1616688008-173885","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","7"
"1616688008-173757","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174167","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Dispatch, in a way : SLAY"
"1616688017-174018","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173823","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","What doesn't go a long. way? : LAT"
"1616688017-174141","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Best : DEFEAT"
"1616688017-174047","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173822","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","21"
"1616688017-174038","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GONUCLEAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174160","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","60"
"1616688008-173908","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Hound's ""hands"" : PAWS"
"1616688008-173867","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Big ___ (praise, slangily) : UPS"
"1616688017-174027","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173853","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""It's almost my turn!"" : IMNEXT"
"1616688017-174115","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","""You betcha!"" : ISUREAM"
"1616688017-174149","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Gifts : TALENTS"
"1616688017-174092","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-173961","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ONICE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173871","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Monopoly stack : DEEDS"
"1616688008-173919","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","37"
"1616688017-174211","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","35"
"1616688017-174238","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Happy states : UPS"
"1616688017-174237","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","55"
"1616688017-174058","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIG","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174199","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","24"
"1616688008-173662","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174088","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TROT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174066","https://www.xwordinfo.com/Crossword?date=03/24/2021",": CRAY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173659","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NAB","","",""
"1616688008-173863","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Happening now : LIVE"
"1616688017-174205","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","28"
"1616688008-173773","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688008-173810","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","13"
"1616688017-173954","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174091","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174213","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","36"
"1616688017-174111","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Nick who voices Kuiil on ""The Mandalorian"" : NOLTE"
"1616688008-173694","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174083","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688017-174129","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Get-up-and-go : PEP"
"1616688008-173688","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174229","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","48"
"1616688017-174106","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","16"
"1616688008-173851","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Michael Darling or Baby Smurf? : FOOTIEPAJAMAS"
"1616688017-174153","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Go from worse to bad, say : ABATE"
"1616688017-174215","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","37"
"1616688008-173946","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Affliction for many a vet : PTSD"
"1616688008-173854","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","56"
"1616688017-174189","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","12"
"1616688008-173835","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Pick up : LEARN"
"1616688008-173865","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","More slick : OILIER"
"1616688008-173781","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174135","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Color on the flag of every permanent U.N. Security Council member : RED"
"1616688008-173690","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616688017-174068","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SETAGOAL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616688008-173738","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASSAM","","",""
